what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.resources",1338017082922
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1338017082925
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1338017082925
started,bundle,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"org.eclipse.ui.workbench",1338017082926
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.workbench.texteditor",1338017082930
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1338017082930
started,bundle,org.eclipse.update.core,3.2.400.v20100512,"org.eclipse.update.core",1338017082944
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1338017082945
started,bundle,org.eclipse.wst.common.emf,1.2.0.v201005200700,"org.eclipse.wst.common.emf",1338017082949
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.0.v201004110600,"org.eclipse.wst.common.emfworkbench.integration",1338017082953
started,bundle,org.eclipse.wst.common.frameworks,1.2.0.v201003040800,"org.eclipse.wst.common.frameworks",1338017082956
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.100.v201005190114,"org.eclipse.wst.common.project.facet.core",1338017082956
started,bundle,org.eclipse.wst.jsdt.core,1.1.0.v201006030738,"org.eclipse.wst.jsdt.core",1338017082960
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.200.v201004150600,"org.eclipse.wst.jsdt.manipulation",1338017082963
started,bundle,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui",1338017082963
started,bundle,org.eclipse.wst.web,1.1.400.v201005270700,"org.eclipse.wst.web",1338017082966
started,bundle,org.tigris.subversion.clientadapter,1.6.12,"org.tigris.subversion.clientadapter",1338017082966
started,bundle,org.tigris.subversion.subclipse.core,1.6.13,"org.tigris.subversion.subclipse.core",1338017082966
started,bundle,org.tigris.subversion.subclipse.mylyn,3.0.0,"org.tigris.subversion.subclipse.mylyn",1338017082966
started,bundle,org.tigris.subversion.subclipse.ui,1.6.13,"org.tigris.subversion.subclipse.ui",1338017082969
os,sysinfo,,,"win32",1338017082974
arch,sysinfo,,,"x86",1338017082974
ws,sysinfo,,,"win32",1338017082974
locale,sysinfo,,,"en_US",1338017082974
processors,sysinfo,,,"8",1338017082974
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1338017082974
java.runtime.version,sysinfo,,,"1.6.0_18-b07",1338017082974
java.specification.name,sysinfo,,,"Java Platform API Specification",1338017082974
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1338017082974
java.specification.version,sysinfo,,,"1.6",1338017082974
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1338017082974
java.version,sysinfo,,,"1.6.0_18",1338017082974
java.vm.info,sysinfo,,,"mixed mode",1338017082974
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1338017082974
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1338017082974
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1338017082974
java.vm.specification.version,sysinfo,,,"1.0",1338017082974
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1338017082974
java.vm.version,sysinfo,,,"16.0-b13",1338017082974
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1338017083551
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1338017083554
closed,view,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.internal.introview",1338017083571
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338017090734
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1338017093649
started,bundle,org.eclipse.jdt.launching,3.5.100.v20100526,"org.eclipse.jdt.launching",1338017093662
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338017119896
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338017127381
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338017137831
error,log,,,"Exception saving preferences to: C:/eclipse36/configuration/.settings/org.eclipse.ui.ide.prefs.",1338017137851
closed,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338017137928
stopped,bundle,org.eclipse.datatools.enablement.hsqldb.ui,1.0.0.v200906020900,"org.eclipse.datatools.enablement.hsqldb.ui",1338017138820
stopped,bundle,org.eclipse.datatools.enablement.ingres.ui,1.0.0.v200906111150,"org.eclipse.datatools.enablement.ingres.ui",1338017138848
stopped,bundle,org.eclipse.datatools.enablement.postgresql.ui,1.0.0.v200906020900,"org.eclipse.datatools.enablement.postgresql.ui",1338017138872
stopped,bundle,org.eclipse.datatools.enablement.sqlite.ui,1.0.0.v200906020900,"org.eclipse.datatools.enablement.sqlite.ui",1338017138904
stopped,bundle,org.eclipse.jpt.eclipselink.ui,1.3.0.v201004280001,"org.eclipse.jpt.eclipselink.ui",1338017138955
stopped,bundle,org.eclipse.jpt.jaxb.ui,1.0.0.v201006070001,"org.eclipse.jpt.jaxb.ui",1338017138983
stopped,bundle,org.eclipse.jpt.ui,2.3.0.v201005190001,"org.eclipse.jpt.ui",1338017138984
stopped,bundle,org.eclipse.datatools.connectivity.db.generic.ui,1.0.1.v201004070709,"org.eclipse.datatools.connectivity.db.generic.ui",1338017139007
stopped,bundle,org.eclipse.datatools.connectivity.apache.derby.ui,1.0.2.v201005130645,"org.eclipse.datatools.connectivity.apache.derby.ui",1338017139027
stopped,bundle,org.eclipse.datatools.enablement.sybase.asa.schemaobjecteditor.examples,2.5.0.200810071,"org.eclipse.datatools.enablement.sybase.asa.schemaobjecteditor.examples",1338017139065
stopped,bundle,org.eclipse.datatools.enablement.sybase.asa.ui,1.0.1.v200906111150,"org.eclipse.datatools.enablement.sybase.asa.ui",1338017139093
stopped,bundle,org.eclipse.datatools.enablement.sybase.ase.ui,1.0.1.v200906020900,"org.eclipse.datatools.enablement.sybase.ase.ui",1338017139120
